,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
ATG4B,2.9716525e-06,2.0,2.9716525e-06,-0.025784638,-0.058631424
ATG4A,0.0027655994,2.0,0.0027655994,0.054642808,-0.025891747
ATG4D,0.00010758268,2.0,0.00010758268,-0.022739133,-0.057391692
PHOX2A,0.0,0.0,0.0,-0.02587115,0.21428101
PHOX2B,0.0,0.0,0.0,-0.02587115,0.21428101
UPK2,0.0,0.0,0.0,-0.02587115,0.21428101
CFH,0.0024579877,1.0,0.0024579877,0.045687415,0.106936604
GPT2,2.1250982e-05,1.0,2.1250982e-05,-0.025252478,0.078059025
CFD,-0.00014357375,2.0,-0.00014357375,-0.030050967,-0.060368128
CFB,0.016704101,2.0,0.016704101,0.4604297,0.1392923
CFP,-0.0002388929,1.0,-0.0002388929,-0.032825958,0.07497609
AAAS,0.0,1.0,0.0,-0.02587115,0.07780718
SIDT1,0.0,0.0,0.0,-0.02587115,0.21428101
SIDT2,0.0,0.0,0.0,-0.02587115,0.21428101
CDH24,0.0,0.0,0.0,-0.02587115,0.21428101
SAGE1,0.0,0.0,0.0,-0.02587115,0.21428101
NAALAD2,0.0,0.0,0.0,-0.02587115,0.21428101
HMG20A,0.0,0.0,0.0,-0.02587115,0.21428101
HMG20B,0.0,0.0,0.0,-0.02587115,0.21428101
C4orf19,0.0,0.0,0.0,-0.02587115,0.21428101
C4orf17,0.0,0.0,0.0,-0.02587115,0.21428101
CREB1,0.00024011961,39.0,6.156913e-06,-0.025691906,-5.105353
ZFP82,9.388857e-06,1.0,9.388857e-06,-0.025597816,0.07791845
NBEAP1,0.0,0.0,0.0,-0.02587115,0.21428101
INGX,0.0,0.0,0.0,-0.02587115,0.21428101
NRXN3,0.0,1.0,0.0,-0.02587115,0.07780718
NRXN2,0.0,1.0,0.0,-0.02587115,0.07780718
NRXN1,0.0,1.0,0.0,-0.02587115,0.07780718
ABCE1,0.0,0.0,0.0,-0.02587115,0.21428101
MSL3P1,0.0,0.0,0.0,-0.02587115,0.21428101
DPYSL4,0.0,0.0,0.0,-0.02587115,0.21428101
DPYSL5,-0.00033921428,1.0,-0.00033921428,-0.03574658,0.07378718
DPYSL2,-0.0005873917,1.0,-0.0005873917,-0.04297169,0.07084605
DPYSL3,0.0,0.0,0.0,-0.02587115,0.21428101
OR4D9,-3.3775716e-09,1.0,-3.3775716e-09,-0.025871249,0.07780714
GPR17,0.0,0.0,0.0,-0.02587115,0.21428101
ZNF117,0.0,0.0,0.0,-0.02587115,0.21428101
ZNF114,-2.7864971e-05,1.0,-2.7864971e-05,-0.026682375,0.077476956
ZNF112,9.6551295e-05,1.0,9.6551295e-05,-0.023060285,0.0789514
SEZ6L,0.0,0.0,0.0,-0.02587115,0.21428101
TMC4,0.0,0.0,0.0,-0.02587115,0.21428101
TMC5,0.0,0.0,0.0,-0.02587115,0.21428101
TMC6,0.0,0.0,0.0,-0.02587115,0.21428101
TMC7,0.0,0.0,0.0,-0.02587115,0.21428101
APIP,0.0011271368,1.0,0.0011271368,0.0069428007,0.09116479
TMC1,0.0,0.0,0.0,-0.02587115,0.21428101
TMC2,0.0,0.0,0.0,-0.02587115,0.21428101
TMC3,0.0,0.0,0.0,-0.02587115,0.21428101
TMC8,0.0,0.0,0.0,-0.02587115,0.21428101
PRKAR2A,0.00056946184,1.0,0.00056946184,-0.009292601,0.08455583
PRKAR2B,-2.919782e-06,1.0,-2.919782e-06,-0.025956152,0.07777258
MAGT1,0.0,0.0,0.0,-0.02587115,0.21428101
S1PR4,-0.21664241,3.0,-0.21664241,-6.3329086,-2.762552
MLF1,0.0,1.0,0.0,-0.02587115,0.07780718
RSPH9,0.0,0.0,0.0,-0.02587115,0.21428101
FANCF,0.0,1.0,0.0,-0.02587115,0.07780718
RSPH3,0.0,0.0,0.0,-0.02587115,0.21428101
RSPH1,0.0,0.0,0.0,-0.02587115,0.21428101
CEPT1,0.00022826687,3.0,0.00022826687,-0.019225694,-0.19243532
PHACTR4,0.0,0.0,0.0,-0.02587115,0.21428101
NLGN2,0.0,1.0,0.0,-0.02587115,0.07780718
OR2K2,2.4922662e-07,1.0,2.4922662e-07,-0.025863895,0.07781013
PHACTR3,0.0,0.0,0.0,-0.02587115,0.21428101
NUP107,-0.00062907196,2.0,-0.00062907196,-0.04418511,-0.06612172
KRTAP2-3,0.0,0.0,0.0,-0.02587115,0.21428101
KRTAP2-1,0.0,0.0,0.0,-0.02587115,0.21428101
ASGR1,-0.00022211886,1.0,-0.00022211886,-0.03233762,0.07517487
ASGR2,-0.00042296576,1.0,-0.00042296576,-0.03818481,0.07279465
API5,0.0,0.0,0.0,-0.02587115,0.21428101
UBE2NL,0.05747112,2.0,0.05747112,1.6472661,0.62241894
FANCI,0.0,1.0,0.0,-0.02587115,0.07780718
HLA-DPA1,0.16589946,23.0,0.16589946,4.8039036,-0.9585562
KIAA1191,0.0,0.0,0.0,-0.02587115,0.21428101
ALOX12P2,0.0,0.0,0.0,-0.02587115,0.21428101
VMP1,0.03351885,1.0,0.03351885,0.9499518,0.47503638
ADARB2-AS1,0.0,0.0,0.0,-0.02587115,0.21428101
DENND4C,0.0,0.0,0.0,-0.02587115,0.21428101
C19orf25,0.0,0.0,0.0,-0.02587115,0.21428101
NR1D1,0.0025110976,1.0,0.0025110976,0.04723358,0.107566
NR1D2,-2.8282627e-06,1.0,-2.8282627e-06,-0.025953488,0.07777366
DRD1,2.2064947e-05,10.0,2.2064947e-05,-0.025228782,-1.1501957
ITGB1BP1,0.0,0.0,0.0,-0.02587115,0.21428101
ITGB1BP2,0.0,0.0,0.0,-0.02587115,0.21428101
ZAP70,-0.17532618,9.0,-0.17532618,-5.130083,-3.0917594
SYNDIG1,0.0,0.0,0.0,-0.02587115,0.21428101
HNRNPA0,0.0,0.0,0.0,-0.02587115,0.21428101
OGFR,0.0,0.0,0.0,-0.02587115,0.21428101
RAC2,-0.0020045897,29.0,-6.912378e-05,-0.027883528,-3.7672162
RAC3,0.36286968,24.0,0.36286968,10.538232,1.2392483
RAC1,-0.001240305,52.0,-2.3852019e-05,-0.026565548,-6.897057
VCL,0.044575915,7.0,0.044575915,1.2718524,-0.21277021
CPLX2,-1.9795352e-05,1.0,-1.9795352e-05,-0.026447447,0.077572584
CPLX3,0.0031361084,1.0,0.0031361084,0.065429315,0.11497296
CPLX1,0.00012764691,1.0,0.00012764691,-0.02215501,0.07931991
CPLX4,-4.5360204e-05,1.0,-4.5360204e-05,-0.027191706,0.07726962
VCX,0.0,0.0,0.0,-0.02587115,0.21428101
PBX4,0.0,0.0,0.0,-0.02587115,0.21428101
PBX2,0.0,0.0,0.0,-0.02587115,0.21428101
PBX3,0.0,1.0,0.0,-0.02587115,0.07780718
PBX1,-0.00084047706,3.0,-0.00084047706,-0.050339673,-0.20510091
AIRE,0.0,2.0,0.0,-0.02587115,-0.058666646
TUBG1,-0.00018034466,1.0,-0.00018034466,-0.031121463,0.07566994
PRAMEF5,0.0,0.0,0.0,-0.02587115,0.21428101
PRAMEF6,0.0,0.0,0.0,-0.02587115,0.21428101
TUBG2,-0.000103605424,1.0,-0.000103605424,-0.02888738,0.07657936
FAM71F1,0.0,0.0,0.0,-0.02587115,0.21428101
PRAMEF1,0.0,0.0,0.0,-0.02587115,0.21428101
FAM71F2,0.0,0.0,0.0,-0.02587115,0.21428101
PTCH2,0.050021872,3.0,0.050021872,1.4303987,0.3976647
PTCH1,0.0642378,6.0,0.0642378,1.8442624,0.15671502
PRAMEF8,0.0,0.0,0.0,-0.02587115,0.21428101
TIMM44,0.0,0.0,0.0,-0.02587115,0.21428101
RAD9B,0.021863615,1.0,0.021863615,0.6106369,0.3369111
RAD9A,-0.0016490393,1.0,-0.0016490393,-0.07387908,0.05826455
ERGIC2,0.0,0.0,0.0,-0.02587115,0.21428101
ERGIC3,0.0,0.0,0.0,-0.02587115,0.21428101
ERGIC1,0.0,0.0,0.0,-0.02587115,0.21428101
CLEC14A,0.0,0.0,0.0,-0.02587115,0.21428101
B3GAT3,7.4812124e-06,2.0,7.4812124e-06,-0.025653353,-0.058577985
B3GAT2,0.00013436553,1.0,0.00013436553,-0.021959413,0.07939953
B3GAT1,-1.1134402e-05,1.0,-1.1134402e-05,-0.026195303,0.07767523
UXT,0.0,0.0,0.0,-0.02587115,0.21428101
CALM2,-0.0032829156,42.0,-7.816466e-05,-0.028146733,-5.556525
CALM3,0.007248802,42.0,0.00017259053,-0.020846581,-5.431715
SPG21,0.0029179796,1.0,0.0029179796,0.059079003,0.112387925
CALM1,-0.02589755,42.0,-0.0006166083,-0.04382226,-5.8245296
GSDMA,0.0,0.0,0.0,-0.02587115,0.21428101
GSDMB,0.0,0.0,0.0,-0.02587115,0.21428101
GSDMC,0.0,0.0,0.0,-0.02587115,0.21428101
GSDMD,2.2478387e-05,4.0,2.2478387e-05,-0.025216745,-0.3313479
UPK1A,0.0,0.0,0.0,-0.02587115,0.21428101
UPK1B,0.0,0.0,0.0,-0.02587115,0.21428101
DLGAP2,0.0,0.0,0.0,-0.02587115,0.21428101
DLGAP3,0.0,0.0,0.0,-0.02587115,0.21428101
DLGAP1,0.00014685039,1.0,0.00014685039,-0.021595944,0.079547495
DLGAP4,0.0,0.0,0.0,-0.02587115,0.21428101
DLGAP5,0.0,0.0,0.0,-0.02587115,0.21428101
HRH2,0.0014355315,3.0,0.0014355315,0.015920995,-0.17812811
CYP27B1,-2.6318954e-05,2.0,-2.6318954e-05,-0.026637366,-0.058978546
OIP5,0.0,0.0,0.0,-0.02587115,0.21428101
CLCN3,-0.0003834006,1.0,-0.0003834006,-0.037032966,0.07326353
CLCN2,0.0014035442,1.0,0.0014035442,0.014989758,0.094440475
CLCN1,0.0,0.0,0.0,-0.02587115,0.21428101
CLCN7,0.0,0.0,0.0,-0.02587115,0.21428101
CLCN6,0.0,0.0,0.0,-0.02587115,0.21428101
CLCN5,-0.00014852043,1.0,-0.00014852043,-0.030194975,0.07604708
CLCN4,0.001622667,1.0,0.001622667,0.021369005,0.097037286
FBXL19,0.0,0.0,0.0,-0.02587115,0.21428101
INO80B-WBP1,0.0,0.0,0.0,-0.02587115,0.21428101
DNAJA2,-0.0067515136,1.0,-0.0067515136,-0.22242568,-0.0022044538
DNAJA3,0.0,1.0,0.0,-0.02587115,0.07780718
DNAJA1,0.004044315,1.0,0.004044315,0.09186962,0.12573603
DNAJA4,0.0,0.0,0.0,-0.02587115,0.21428101
GLG1,0.0,1.0,0.0,-0.02587115,0.07780718
PTPN13,9.195845e-05,1.0,9.195845e-05,-0.023193996,0.07889698
PTPN12,0.0,0.0,0.0,-0.02587115,0.21428101
PTPN11,0.00035850416,18.0,0.00035850416,-0.015434139,-2.2379997
PTPN14,0.0,0.0,0.0,-0.02587115,0.21428101
GALR3,-0.00016112838,1.0,-0.00016112838,-0.030562028,0.075897664
GALR2,0.00020367285,1.0,0.00020367285,-0.019941691,0.08022089
GALR1,0.00012003014,1.0,0.00012003014,-0.022376753,0.079229645
UTRN,0.0,0.0,0.0,-0.02587115,0.21428101
LYAR,0.0,0.0,0.0,-0.02587115,0.21428101
MRPL24,0.0,1.0,0.0,-0.02587115,0.07780718
MRPL27,0.0,1.0,0.0,-0.02587115,0.07780718
MRPL21,0.0,1.0,0.0,-0.02587115,0.07780718
MRPL20,0.0,1.0,0.0,-0.02587115,0.07780718
MRPL23,0.0,1.0,0.0,-0.02587115,0.07780718
MRPL22,0.0,1.0,0.0,-0.02587115,0.07780718
MRPL28,0.0,1.0,0.0,-0.02587115,0.07780718
C2orf81,0.0,0.0,0.0,-0.02587115,0.21428101
DMRTB1,0.0,0.0,0.0,-0.02587115,0.21428101
NPTX2,0.0,0.0,0.0,-0.02587115,0.21428101
NPTX1,0.0,0.0,0.0,-0.02587115,0.21428101
C2orf88,0.0,0.0,0.0,-0.02587115,0.21428101
CHD1L,0.0,0.0,0.0,-0.02587115,0.21428101
MSMP,0.0,0.0,0.0,-0.02587115,0.21428101
MZB1,0.0,0.0,0.0,-0.02587115,0.21428101
CDK2,0.022186195,19.0,0.022186195,0.620028,-2.1157951
RNF130,0.0,0.0,0.0,-0.02587115,0.21428101
RAPH1,0.0,0.0,0.0,-0.02587115,0.21428101
RNF133,0.0,0.0,0.0,-0.02587115,0.21428101
HLA-DQB1,0.00036195441,23.0,0.00036195441,-0.015333695,-2.920328
RNF135,0.0,0.0,0.0,-0.02587115,0.21428101
HLA-DQB2,0.0,0.0,0.0,-0.02587115,0.21428101
RNF138,0.0,0.0,0.0,-0.02587115,0.21428101
RNF139,0.0,0.0,0.0,-0.02587115,0.21428101
GID4,0.0,0.0,0.0,-0.02587115,0.21428101
MRC1,3.5272948e-05,2.0,3.5272948e-05,-0.02484426,-0.058248628
TSHZ2,0.0,0.0,0.0,-0.02587115,0.21428101
TSHZ3,0.0,0.0,0.0,-0.02587115,0.21428101
TSHZ1,0.0,0.0,0.0,-0.02587115,0.21428101
GID8,0.0,0.0,0.0,-0.02587115,0.21428101
CHML,0.0,0.0,0.0,-0.02587115,0.21428101
FOXS1,0.0,0.0,0.0,-0.02587115,0.21428101
LPAR2,0.0004721172,7.0,0.0004721172,-0.012126562,-0.73544073
LINC00622,0.0,0.0,0.0,-0.02587115,0.21428101
HAPLN4,0.0,0.0,0.0,-0.02587115,0.21428101
PKD1L1,0.0,0.0,0.0,-0.02587115,0.21428101
PKD1L2,0.0,0.0,0.0,-0.02587115,0.21428101
LPAR6,0.006209286,4.0,0.006209286,0.15489769,-0.25802857
CAMKK2,-0.022478675,7.0,-0.022478675,-0.6802853,-1.0074288
CAMKK1,-4.4863245e-06,1.0,-4.4863245e-06,-0.026001759,0.07775401
MYDGF,0.0,0.0,0.0,-0.02587115,0.21428101
NPTXR,0.0,0.0,0.0,-0.02587115,0.21428101
LPAR5,-0.024364484,6.0,-0.024364484,-0.73518616,-0.89330345
MYO1H,3.5959766e-07,1.0,3.5959766e-07,-0.025860682,0.07781144
MYO1G,4.2897836e-06,1.0,4.2897836e-06,-0.025746264,0.07785802
MYO1F,2.6588017e-07,1.0,2.6588017e-07,-0.025863409,0.07781033
MYO1E,2.6512096e-05,1.0,2.6512096e-05,-0.025099313,0.07812137
MYO1D,4.233924e-06,1.0,4.233924e-06,-0.02574789,0.07785735
MYO1C,-4.6642663e-06,1.0,-4.6642663e-06,-0.026006939,0.077751905
MYO1B,5.6005223e-07,1.0,5.6005223e-07,-0.025854845,0.07781382
MYO1A,2.1528671e-05,1.0,2.1528671e-05,-0.025244392,0.07806232
GRN,0.0,0.0,0.0,-0.02587115,0.21428101
PARD6G,0.006532905,6.0,0.006532905,0.16431911,-0.52714103
CHMP3,2.39214e-05,2.0,2.39214e-05,-0.025174735,-0.058383156
RPL36AL,5.3167252e-05,2.0,5.3167252e-05,-0.02432331,-0.058036562
CHMP7,0.00011047035,2.0,0.00011047035,-0.022655064,-0.057357468
CHMP6,0.0035200638,3.0,0.0035200638,0.07660728,-0.15342449
CHMP5,0.0011414097,2.0,0.0011414097,0.0073583256,-0.04513989
DENND6A,0.0,0.0,0.0,-0.02587115,0.21428101
OR52N4,1.0189131e-08,1.0,1.0189131e-08,-0.025870854,0.0778073
OR52N5,-2.7643239e-08,1.0,-2.7643239e-08,-0.025871955,0.07780686
OR52N2,-9.304899e-08,1.0,-9.304899e-08,-0.02587386,0.07780608
CTPS2,-0.0009324831,1.0,-0.0009324831,-0.053018216,0.0667564
CTPS1,-0.0016263967,1.0,-0.0016263967,-0.07321989,0.058532886
OR52N1,8.696098e-08,1.0,8.696098e-08,-0.025868619,0.07780821
SULT6B1,0.0,0.0,0.0,-0.02587115,0.21428101
LY6G6C,0.0,0.0,0.0,-0.02587115,0.21428101
HOXA13,0.0,0.0,0.0,-0.02587115,0.21428101
LY6G6E,0.0,0.0,0.0,-0.02587115,0.21428101
HOXA11,0.0,1.0,0.0,-0.02587115,0.07780718
HOXA10,0.0,1.0,0.0,-0.02587115,0.07780718
GTF2I,-0.01603516,2.0,-0.01603516,-0.49269736,-0.24869804
GALNTL5,2.2152992e-07,2.0,2.2152992e-07,-0.025864702,-0.05866402
NEMF,0.0,0.0,0.0,-0.02587115,0.21428101
GALNTL6,-9.596737e-07,2.0,-9.596737e-07,-0.02589909,-0.05867802
FER1L6-AS1,0.0,0.0,0.0,-0.02587115,0.21428101
LGALS9,0.0,0.0,0.0,-0.02587115,0.21428101
LGALS8,0.0,0.0,0.0,-0.02587115,0.21428101
LGALS3,0.0,0.0,0.0,-0.02587115,0.21428101
LGALS2,0.0,0.0,0.0,-0.02587115,0.21428101
LGALS1,0.0,0.0,0.0,-0.02587115,0.21428101
LGALS7,0.0,0.0,0.0,-0.02587115,0.21428101
LGALS4,0.0,0.0,0.0,-0.02587115,0.21428101
NMU,0.0003622496,1.0,0.0003622496,-0.0153251,0.082100175
NMS,0.0012348873,1.0,0.0012348873,0.010079706,0.09244174
KRTAP11-1,0.0,0.0,0.0,-0.02587115,0.21428101
TDG,0.0,1.0,0.0,-0.02587115,0.07780718
NMB,0.00021033769,1.0,0.00021033769,-0.019747661,0.08029988
MYO19,0.0,0.0,0.0,-0.02587115,0.21428101
ELN,0.00010964543,1.0,0.00010964543,-0.022679081,0.079106584
MYO16,0.0,0.0,0.0,-0.02587115,0.21428101
TRNT1,0.0,0.0,0.0,-0.02587115,0.21428101
MYO10,0.0009180272,2.0,0.0009180272,0.0008550647,-0.04778718
XIST,0.0,0.0,0.0,-0.02587115,0.21428101
KRT28,-5.4488096e-06,2.0,-5.4488096e-06,-0.02602978,-0.05873122
TBX2,0.0,0.0,0.0,-0.02587115,0.21428101
LRRC27,0.0,0.0,0.0,-0.02587115,0.21428101
LRRC26,0.0,0.0,0.0,-0.02587115,0.21428101
LRRC25,0.0,0.0,0.0,-0.02587115,0.21428101
LRRC24,0.0,0.0,0.0,-0.02587115,0.21428101
KIAA1522,0.0,0.0,0.0,-0.02587115,0.21428101
MPDU1,0.0,0.0,0.0,-0.02587115,0.21428101
LRRC20,0.0,0.0,0.0,-0.02587115,0.21428101
LPGAT1,0.00484899,1.0,0.00484899,0.11529586,0.13527218
LRRC29,0.0,0.0,0.0,-0.02587115,0.21428101
LRRC28,0.0,0.0,0.0,-0.02587115,0.21428101
GCNT4,-6.229317e-07,1.0,-6.229317e-07,-0.025889287,0.0777998
GCNT1,1.4839038e-06,1.0,1.4839038e-06,-0.02582795,0.07782477
GCNT3,-1.4599224e-06,1.0,-1.4599224e-06,-0.025913652,0.07778988
GCNT2,-1.8546302e-06,1.0,-1.8546302e-06,-0.025925143,0.0777852
LPCAT4,0.0052568517,2.0,0.0052568517,0.12716979,0.0036318833
LPCAT2,-0.0016571463,2.0,-0.0016571463,-0.07411509,-0.07830535
LPCAT3,0.0051476834,2.0,0.0051476834,0.123991616,0.0023381386
LPCAT1,0.00083687104,2.0,0.00083687104,-0.0015076068,-0.04874895
MID1IP1,0.0,0.0,0.0,-0.02587115,0.21428101
ILKAP,0.0,0.0,0.0,-0.02587115,0.21428101
WRAP53,0.0,0.0,0.0,-0.02587115,0.21428101
KRT25,0.00022732922,2.0,0.00022732922,-0.019252993,-0.055972584
RMND1,0.0,0.0,0.0,-0.02587115,0.21428101
TAX1BP1,0.0,1.0,0.0,-0.02587115,0.07780718
CCDC179,0.0,0.0,0.0,-0.02587115,0.21428101
ALPP,5.860093e-06,2.0,5.860093e-06,-0.025700547,-0.058597196
CCDC170,0.0,0.0,0.0,-0.02587115,0.21428101
CCDC171,0.0,0.0,0.0,-0.02587115,0.21428101
CCDC172,0.0,0.0,0.0,-0.02587115,0.21428101
CCDC173,0.0,0.0,0.0,-0.02587115,0.21428101
CCDC174,0.0,0.0,0.0,-0.02587115,0.21428101
CCDC175,0.0,0.0,0.0,-0.02587115,0.21428101
CCDC177,0.0,0.0,0.0,-0.02587115,0.21428101
PDK1,0.0011796401,2.0,0.0011796401,0.008471312,-0.044686824
PDK3,0.01402872,1.0,0.01402872,0.38254222,0.24406038
PDK2,3.0345193e-06,1.0,3.0345193e-06,-0.025782807,0.077843145
EBP,-1.6036641e-07,1.0,-1.6036641e-07,-0.02587582,0.07780528
PDK4,0.0015482709,1.0,0.0015482709,0.019203138,0.09615561
LNPEP,9.288246e-06,1.0,9.288246e-06,-0.025600744,0.077917255
ALPI,3.475014e-05,2.0,3.475014e-05,-0.02485948,-0.058254823
SEC61A1,-0.00027126222,4.0,-0.00027126222,-0.033768315,-0.33482903
SEC61A2,0.010151604,4.0,0.010151604,0.2696691,-0.21130848
ALPL,0.0022249748,2.0,0.0022249748,0.038903788,-0.032298647
PTGS2,0.0019460011,21.0,0.0019460011,0.03078212,-2.6286077
PTGS1,0.013963571,4.0,0.013963571,0.38064557,-0.16613317
MIR193B,0.0,1.0,0.0,-0.02587115,0.07780718
ZFAND6,0.0,0.0,0.0,-0.02587115,0.21428101
ZFAND5,0.0,0.0,0.0,-0.02587115,0.21428101
ZFAND4,0.0,0.0,0.0,-0.02587115,0.21428101
ZFAND3,0.0,0.0,0.0,-0.02587115,0.21428101
ZFAND1,0.0,0.0,0.0,-0.02587115,0.21428101
MYO5B,3.7346142e-06,1.0,3.7346142e-06,-0.025762426,0.077851444
SUPT3H,0.0,1.0,0.0,-0.02587115,0.07780718
SLC39A12,0.000104210405,2.0,0.000104210405,-0.02283731,-0.057431653
SLC39A13,3.225335e-05,2.0,3.225335e-05,-0.02493217,-0.058284413
SLC39A10,-0.0011697878,2.0,-0.0011697878,-0.059926786,-0.0725297
SLC39A11,0.000446732,2.0,0.000446732,-0.012865593,-0.05337246
LINC01094,0.0,0.0,0.0,-0.02587115,0.21428101
SLC39A14,-0.0037044853,3.0,-0.0037044853,-0.13371858,-0.23904204
LINC01096,0.0,0.0,0.0,-0.02587115,0.21428101
INMT-FAM188B,0.0,0.0,0.0,-0.02587115,0.21428101
CEP120,0.0,0.0,0.0,-0.02587115,0.21428101
EIF1AX,0.0,0.0,0.0,-0.02587115,0.21428101
CEP126,0.0,0.0,0.0,-0.02587115,0.21428101
EIF1AD,0.0,0.0,0.0,-0.02587115,0.21428101
LRPAP1,0.00011293959,1.0,0.00011293959,-0.02258318,0.07914562
EVI5,0.0,0.0,0.0,-0.02587115,0.21428101
DDIT3,0.034025278,11.0,0.034025278,0.9646953,-0.8837003
DDIT4,0.00015099325,4.0,0.00015099325,-0.021475336,-0.3298249
NFKBIL1,0.0,0.0,0.0,-0.02587115,0.21428101
MYSM1,0.0,0.0,0.0,-0.02587115,0.21428101
BMP7,0.0019983624,4.0,0.0019983624,0.032306496,-0.3079319
BMP6,-1.5163234e-05,4.0,-1.5163234e-05,-0.026312592,-0.33179402
BMP5,0.0,3.0,0.0,-0.02587115,-0.19514048
BMP4,0.00023318714,8.0,0.00023318714,-0.019082451,-0.8747461
BMP3,0.0,1.0,0.0,-0.02587115,0.07780718
BMP2,0.008016468,5.0,0.008016468,0.20750958,-0.37308562
BMP1,0.0,0.0,0.0,-0.02587115,0.21428101
DR1,0.0,0.0,0.0,-0.02587115,0.21428101
MTURN,0.0,0.0,0.0,-0.02587115,0.21428101
OR5R1,0.0,0.0,0.0,-0.02587115,0.21428101
GOLGA8S,0.0,0.0,0.0,-0.02587115,0.21428101
TERF2,0.0,0.0,0.0,-0.02587115,0.21428101
TERF1,0.0,0.0,0.0,-0.02587115,0.21428101
GOLGA8G,0.0,0.0,0.0,-0.02587115,0.21428101
GOLGA8F,0.0,0.0,0.0,-0.02587115,0.21428101
GOLGA8B,0.0,0.0,0.0,-0.02587115,0.21428101
RASSF9,0.0,0.0,0.0,-0.02587115,0.21428101
RASSF8,0.0,0.0,0.0,-0.02587115,0.21428101
RASSF1,0.0019963153,7.0,0.0019963153,0.032246903,-0.71737754
RASSF3,0.0,0.0,0.0,-0.02587115,0.21428101
RASSF2,0.0,1.0,0.0,-0.02587115,0.07780718
RASSF5,0.0028964586,6.0,0.0028964586,0.05845247,-0.57023627
RASSF4,0.0,1.0,0.0,-0.02587115,0.07780718
RASSF7,0.0,0.0,0.0,-0.02587115,0.21428101
RASSF6,0.0,2.0,0.0,-0.02587115,-0.058666646
VMO1,0.0,0.0,0.0,-0.02587115,0.21428101
CHD1,0.0,0.0,0.0,-0.02587115,0.21428101
CHD3,0.0,0.0,0.0,-0.02587115,0.21428101
CHD2,0.0,0.0,0.0,-0.02587115,0.21428101
CHD5,0.0,0.0,0.0,-0.02587115,0.21428101
CHD4,-0.0074346145,2.0,-0.0074346145,-0.24231257,-0.14677365
CHD7,0.0,0.0,0.0,-0.02587115,0.21428101
CHD6,0.0,0.0,0.0,-0.02587115,0.21428101
CHD9,0.0,0.0,0.0,-0.02587115,0.21428101
CHD8,-0.000107257125,1.0,-0.000107257125,-0.02899369,0.07653608
CAP1,0.0,0.0,0.0,-0.02587115,0.21428101
CAP2,0.0,0.0,0.0,-0.02587115,0.21428101
NPC2,-0.0001646922,2.0,-0.0001646922,-0.03066578,-0.060618397
NPC1,4.762498e-05,2.0,4.762498e-05,-0.02448466,-0.05810225
LINC00323,0.0,0.0,0.0,-0.02587115,0.21428101
LINC00324,0.0,0.0,0.0,-0.02587115,0.21428101
LINC00326,0.0,0.0,0.0,-0.02587115,0.21428101
TTC5,0.0,0.0,0.0,-0.02587115,0.21428101
TTC6,0.0,0.0,0.0,-0.02587115,0.21428101
TTC1,0.0,0.0,0.0,-0.02587115,0.21428101
CENPBD1P1,0.0,0.0,0.0,-0.02587115,0.21428101
BHLHA15,0.0,1.0,0.0,-0.02587115,0.07780718
PIKFYVE,3.298605e-05,4.0,3.298605e-05,-0.02491084,-0.33122343
C3orf52,0.0,0.0,0.0,-0.02587115,0.21428101
TTC8,0.0,0.0,0.0,-0.02587115,0.21428101
CAPS,0.0,0.0,0.0,-0.02587115,0.21428101
DAG1,-2.9705598e-05,5.0,-2.9705598e-05,-0.02673596,-0.46844018
CHDH,0.0,0.0,0.0,-0.02587115,0.21428101
CAPG,0.0,0.0,0.0,-0.02587115,0.21428101
ETHE1,-4.1827334e-06,1.0,-4.1827334e-06,-0.02599292,0.07775761
PRDM16,0.041314106,2.0,0.041314106,1.1768924,0.43094352
MPG,0.0,1.0,0.0,-0.02587115,0.07780718
PRDM14,0.0,0.0,0.0,-0.02587115,0.21428101
PRDM15,0.0,0.0,0.0,-0.02587115,0.21428101
PRDM12,0.0,0.0,0.0,-0.02587115,0.21428101
PRDM13,0.0,0.0,0.0,-0.02587115,0.21428101
PRDM10,0.0,0.0,0.0,-0.02587115,0.21428101
PRDM11,0.0,0.0,0.0,-0.02587115,0.21428101
MPO,-0.0001019812,5.0,-0.0001019812,-0.028840093,-0.4692967
MPL,0.0,2.0,0.0,-0.02587115,-0.058666646
AVP,-0.0028091199,4.0,-0.0028091199,-0.10765211,-0.36490497
MPI,0.0006478515,2.0,0.0006478515,-0.0070104687,-0.050989006
PXDN,0.0,0.0,0.0,-0.02587115,0.21428101
POLRMT,0.0,0.0,0.0,-0.02587115,0.21428101
SGSM3,0.0,0.0,0.0,-0.02587115,0.21428101
MPZ,0.0,1.0,0.0,-0.02587115,0.07780718
MCPH1,0.0,0.0,0.0,-0.02587115,0.21428101
KDM1A,0.00016562309,1.0,0.00016562309,-0.021049421,0.07976997
KDM1B,0.0,0.0,0.0,-0.02587115,0.21428101
CKS1B,0.0012246639,2.0,0.0012246639,0.009782077,-0.04415325
OR1S1,3.2257826e-06,1.0,3.2257826e-06,-0.02577724,0.07784541
OR1S2,-5.009649e-08,1.0,-5.009649e-08,-0.02587261,0.07780659
SRGAP2B,0.0,0.0,0.0,-0.02587115,0.21428101
QRSL1,-0.0002188528,1.0,-0.0002188528,-0.03224254,0.075213574
FCER1G,0.0021025736,8.0,0.0021025736,0.035340365,-0.8525922
