,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
TBX5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TBX6,0.0,0.0,0.0,-0.02587115,0.21428101,1
TBXA2R,-0.00012256422,3.0,-0.00012256422,-0.02943932,-0.19659299,1
TBXAS1,-0.005638747,2.0,-0.005638747,-0.19003008,-0.12549098,1
TC2N,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCAIM,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCAP,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEA1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEA2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEA3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEAL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEAL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEAL3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEAL4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEAL5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEAL6,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEAL7,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEAL8,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEANC,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEANC2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEB3C,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCEB3CL,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCERG1,0.0,1.0,0.0,-0.02587115,0.07780718,1
TCERG1L,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCF12,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCF15,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCF19,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCF20,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCF21,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCF23,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCF25,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCF3,0.0011801779,3.0,0.0011801779,0.00848697,-0.18115428,1
TCF4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCF7,0.025729407,21.0,0.025729407,0.72318035,-2.3467526,1
TCF7L1,-0.0010463967,20.0,-0.0010463967,-0.05633454,-2.5275965,1
TCF7L2,0.003891747,20.0,0.003891747,0.08742797,-2.469075,1
TCFL5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCHH,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCHHL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCHP,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCIRG1,0.028848043,10.0,0.028848043,0.8139722,-0.8085814,1
TCL1A,-1.779791e-06,1.0,-1.779791e-06,-0.025922965,0.07778609,1
TCL1B,0.0017874562,1.0,0.0017874562,0.026166458,0.09899018,1
TCL6,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCN2,-2.2808917e-08,1.0,-2.2808917e-08,-0.025871815,0.07780691,1
TCOF1,0.0,1.0,0.0,-0.02587115,0.07780718,1
TCP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCP10,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCP10L,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCP10L2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCP11,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCP11L1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCP11L2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCTA,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCTE1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCTE3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCTEX1D1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCTEX1D2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCTEX1D4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCTN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCTN2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TCTN3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDG,0.0,1.0,0.0,-0.02587115,0.07780718,1
TDGF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDGF1P3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDH,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDO2,3.5762292e-05,1.0,3.5762292e-05,-0.024830015,0.078231,1
TDP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRD10,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRD12,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRD3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRD5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRD6,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRD7,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRD9,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRG1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRKH,0.0,0.0,0.0,-0.02587115,0.21428101,1
TDRP,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEAD1,0.0,2.0,0.0,-0.02587115,-0.058666646,1
TEAD2,0.0,2.0,0.0,-0.02587115,-0.058666646,1
TEAD3,0.0,2.0,0.0,-0.02587115,-0.058666646,1
TEAD4,0.0,2.0,0.0,-0.02587115,-0.058666646,1
TEC,-0.004507215,2.0,-0.004507215,-0.15708819,-0.11208128,1
TECPR1,-0.00012335167,1.0,-0.00012335167,-0.029462244,0.076345354,1
TECPR2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TECR,-0.00016926897,2.0,-0.00016926897,-0.030799022,-0.060672637,1
TECRL,0.0,0.0,0.0,-0.02587115,0.21428101,1
TECTA,0.0,0.0,0.0,-0.02587115,0.21428101,1
TECTB,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEDDM1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEF,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEK,0.09096721,6.0,0.09096721,2.6224265,0.4734831,1
TEKT1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEKT2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEKT3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEKT4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEKT5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TELO2,-0.008152283,2.0,-0.008152283,-0.2632058,-0.1552787,1
TENM1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TENM2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TENM3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TENM4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEPP,0.0,0.0,0.0,-0.02587115,0.21428101,1
TERC,0.04523007,3.0,0.04523007,1.2908965,0.34087738,1
TERF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TERF2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TERF2IP,0.0,0.0,0.0,-0.02587115,0.21428101,1
TERT,0.01611439,5.0,0.01611439,0.44326165,-0.27711785,1
TES,0.0,0.0,0.0,-0.02587115,0.21428101,1
TESC,0.0,0.0,0.0,-0.02587115,0.21428101,1
TESK1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TESK2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TET1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TET2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TET3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX10,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX101,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX11,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX12,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX13A,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX13B,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX14,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX15,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX19,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX22,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX26,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX261,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX264,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX28,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX29,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX30,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX33,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX35,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX36,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX37,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX38,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX41,0.0,0.0,0.0,-0.02587115,0.21428101,1
TEX9,0.0,0.0,0.0,-0.02587115,0.21428101,1
TF,0.019067664,3.0,0.019067664,0.5292393,0.030828862,1
TFAM,0.00045455582,2.0,0.00045455582,-0.012637821,-0.05327974,1
TFAMP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFAP2A,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFAP2B,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFAP2C,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFAP2D,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFAP2E,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFAP4,3.0635994e-05,1.0,3.0635994e-05,-0.024979256,0.07817025,1
TFB1M,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFB2M,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFCP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFCP2L1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFDP1,0.0,2.0,0.0,-0.02587115,-0.058666646,1
TFDP2,0.0,1.0,0.0,-0.02587115,0.07780718,1
TFDP3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFE3,-3.7311904e-05,3.0,-3.7311904e-05,-0.0269574,-0.19558266,1
TFEB,0.0,1.0,0.0,-0.02587115,0.07780718,1
TFEC,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFF2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFF3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFG,0.002404523,2.0,0.002404523,0.044130918,-0.030170834,1
TFIP11,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFPI,5.3795276e-08,1.0,5.3795276e-08,-0.025869586,0.07780782,1
TFPI2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFPT,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFR2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TFRC,4.7393405e-07,5.0,4.7393405e-07,-0.025857354,-0.46808255,1
TG,0.0016515856,2.0,0.0016515856,0.022210902,-0.039093837,1
TGDS,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGFA,-0.0013674655,12.0,-0.0013674655,-0.06568171,-1.4396106,1
TGFB1,0.0005432533,34.0,1.597804e-05,-0.025405986,-4.4193907,1
TGFB1I1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGFB2,0.0025965518,31.0,8.375973e-05,-0.023432683,-3.985636,1
TGFB3,0.043218512,28.0,0.043218512,1.2323347,-3.0948071,1
TGFBI,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGFBR1,0.0023159927,23.0,0.0023159927,0.04155356,-2.8971708,1
TGFBR2,0.0063152197,23.0,0.0063152197,0.15798171,-2.8497763,1
TGFBR3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGFBR3L,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGFBRAP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGIF1,0.0,1.0,0.0,-0.02587115,0.07780718,1
TGIF2,0.0,1.0,0.0,-0.02587115,0.07780718,1
TGIF2LX,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGM1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGM2,-6.824047e-05,1.0,-6.824047e-05,-0.027857812,0.07699847,1
TGM3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGM4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGM5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGM6,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGM7,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGOLN2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TGS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TH,-0.00022306685,8.0,-0.00022306685,-0.03236522,-0.8801531,1
THADA,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP10,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP11,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP3,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP4,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP5,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP6,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP7,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP8,0.0,0.0,0.0,-0.02587115,0.21428101,1
THAP9,0.0,0.0,0.0,-0.02587115,0.21428101,1
THBD,0.001303715,3.0,0.001303715,0.012083465,-0.17969026,1
THBS1,0.016188446,12.0,0.016188446,0.44541764,-1.231557,1
THBS2,-0.038482685,6.0,-0.038482685,-1.1462046,-1.0606171,1
THBS3,0.0016817242,6.0,0.0016817242,0.023088317,-0.584632,1
THBS4,0.0026552712,6.0,0.0026552712,0.051430862,-0.57309455,1
THEG,0.0,0.0,0.0,-0.02587115,0.21428101,1
THEM4,0.00026100475,2.0,0.00026100475,-0.018272609,-0.055573497,1
THEM5,8.583816e-06,1.0,8.583816e-06,-0.025621252,0.07790891,1
THEM6,0.0,0.0,0.0,-0.02587115,0.21428101,1
THEMIS,0.0,0.0,0.0,-0.02587115,0.21428101,1
THEMIS2,0.0,0.0,0.0,-0.02587115,0.21428101,1
THG1L,0.0,0.0,0.0,-0.02587115,0.21428101,1
THNSL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
THNSL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
THOC1,0.0,2.0,0.0,-0.02587115,-0.058666646,1
THOC2,0.0,2.0,0.0,-0.02587115,-0.058666646,1
THOC3,0.0,2.0,0.0,-0.02587115,-0.058666646,1
THOC5,0.0,1.0,0.0,-0.02587115,0.07780718,1
THOC6,0.0,1.0,0.0,-0.02587115,0.07780718,1
THOC7,0.0,1.0,0.0,-0.02587115,0.07780718,1
THOP1,-1.4078057e-06,2.0,-1.4078057e-06,-0.025912136,-0.058683332,1
THPO,0.0,3.0,0.0,-0.02587115,-0.19514048,1
THRA,0.042006783,2.0,0.042006783,1.1970581,0.43915236,1
THRAP3,0.0,0.0,0.0,-0.02587115,0.21428101,1
THRB,-0.025329333,2.0,-0.025329333,-0.7632755,-0.35884252,1
THRSP,0.0,0.0,0.0,-0.02587115,0.21428101,1
THSD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
THSD4,0.0,1.0,0.0,-0.02587115,0.07780718,1
THSD7A,0.0,0.0,0.0,-0.02587115,0.21428101,1
THSD7B,0.0,0.0,0.0,-0.02587115,0.21428101,1
THTPA,1.0869949e-06,1.0,1.0869949e-06,-0.025839506,0.07782006,1
THUMPD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
THUMPD2,0.0,0.0,0.0,-0.02587115,0.21428101,1
THUMPD3,0.0,0.0,0.0,-0.02587115,0.21428101,1
THY1,-4.839898e-05,1.0,-4.839898e-05,-0.027280174,0.07723361,1
THYN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIA1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIAF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIAL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIAM1,-0.00022601517,7.0,-0.00022601517,-0.032451052,-0.7437142,1
TIAM2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TICAM1,0.0044722357,16.0,0.0044722357,0.10432754,-1.9163002,1
TICAM2,-0.00024370787,7.0,-0.00024370787,-0.032966133,-0.7439239,1
TICRR,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIE1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIFA,-6.7485307e-06,1.0,-6.7485307e-06,-0.026067618,0.077727206,1
TIFAB,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIGD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIGD2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIGD3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIGD4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIGD5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIGD6,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIGD7,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIGIT,0.0,1.0,0.0,-0.02587115,0.07780718,1
TIMD4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMELESS,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM10,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM10B,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM13,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM17A,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM17B,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM21,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM22,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM23,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM44,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM50,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM8A,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM8B,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMM9,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMMDC1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMP1,-0.059666075,1.0,-0.059666075,-1.7629094,-0.62929064,1
TIMP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIMP3,1.3640135e-05,2.0,1.3640135e-05,-0.02547405,-0.058505,1
TIMP4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TINAG,0.0,0.0,0.0,-0.02587115,0.21428101,1
TINAGL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TINCR,0.0,0.0,0.0,-0.02587115,0.21428101,1
TINF2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIPARP,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIPARP-AS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIPIN,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIPRL,0.0,0.0,0.0,-0.02587115,0.21428101,1
TIRAP,0.0003523614,10.0,0.0003523614,-0.015612972,-1.1462815,1
TJAP1,0.0003900449,1.0,0.0003900449,-0.014515904,0.08242957,1
TJP1,0.0052768406,6.0,0.0052768406,0.12775172,-0.5420265,1
TJP2,-0.00010476593,2.0,-0.00010476593,-0.028921166,-0.05990822,1
TJP3,-2.1123344e-05,1.0,-2.1123344e-05,-0.026486106,0.07755685,1
TK1,0.0011965262,2.0,0.0011965262,0.008962913,-0.044486705,1
TK2,0.0003415406,2.0,0.0003415406,-0.015927995,-0.054619074,1
TKT,-2.8079132e-05,1.0,-2.8079132e-05,-0.02668861,0.07747442,1
TKTL1,-6.575644e-06,1.0,-6.575644e-06,-0.026062585,0.077729255,1
TKTL2,-0.00016356092,1.0,-0.00016356092,-0.030632844,0.07586883,1
TLCD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TLCD2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TLDC2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TLE1,0.0026971858,2.0,0.0026971858,0.052651107,-0.026702512,1
TLE2,-9.192518e-05,2.0,-9.192518e-05,-0.028547337,-0.059756044,1
TLE3,5.3080803e-05,2.0,5.3080803e-05,-0.024325827,-0.058037587,1
TLE4,-5.3866403e-05,2.0,-5.3866403e-05,-0.027439345,-0.059305012,1
TLE6,2.4188503e-05,2.0,2.4188503e-05,-0.02516696,-0.05837999,1
TLK1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TLK2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TLL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TLL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TLN1,0.013806056,5.0,0.013806056,0.37605992,-0.3044737,1
TLN2,0.01547458,5.0,0.01547458,0.42463508,-0.28470016,1
TLR1,-1.3698591e-05,2.0,-1.3698591e-05,-0.026269954,-0.058828987,1
TLR10,0.0,0.0,0.0,-0.02587115,0.21428101,1
TLR2,-0.05405835,23.0,-0.05405835,-1.5996537,-3.565258,1
TLR3,-0.022212494,9.0,-0.022212494,-0.672536,-1.2772219,1
TLR4,0.037358474,31.0,0.0012051121,0.00921287,-3.5736756,1
TLR5,-0.0016772548,6.0,-0.0016772548,-0.074700505,-0.62443894,1
TLR6,2.3780894e-05,6.0,2.3780894e-05,-0.025178825,-0.6042801,1
TLR7,-0.00017549335,5.0,-0.00017549335,-0.03098023,-0.4701679,1
TLR8,5.1033794e-06,3.0,5.1033794e-06,-0.025722578,-0.19508001,1
TLR9,-0.0012600468,9.0,-0.0012600468,-0.06255447,-1.028916,1
TLX1,0.0,1.0,0.0,-0.02587115,0.07780718,1
TLX2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TLX3,0.0,1.0,0.0,-0.02587115,0.07780718,1
TM2D1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM2D2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM2D3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM4SF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM4SF18,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM4SF19,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM4SF20,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM4SF4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM4SF5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM6SF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM6SF2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM7SF2,-5.860186e-06,1.0,-5.860186e-06,-0.026041755,0.07773773,1
TM7SF3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM9SF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM9SF2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM9SF3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TM9SF4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMA16,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMA7,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMBIM1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMBIM4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMBIM6,2.5473746e-06,1.0,2.5473746e-06,-0.025796989,0.07783737,1
TMC1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMC2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMC3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMC4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMC5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMC6,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMC7,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMC8,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCC1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCC1-AS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCC2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCC3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCO1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCO2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCO3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCO4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCO5A,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMCO6,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED10,-4.5792626e-07,1.0,-4.5792626e-07,-0.025884481,0.07780176,1
TMED10P1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED3,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED4,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED5,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED6,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED7,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED8,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMED9,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEFF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEFF2,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM100,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM101,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM102,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM104,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM105,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM106A,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM106B,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM106C,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM107,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM108,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM109,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM11,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM110,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM114,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM115,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM116,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM117,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM119,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM120A,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM120B,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM121,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM123,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM125,0.0,0.0,0.0,-0.02587115,0.21428101,1
TMEM126A,0.0,0.0,0.0,-0.02587115,0.21428101,1
